X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
396830.43,137253.620000001,24421554,2024/04/30 12:03:07+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 16TH STREET NW,396830.43,137253.62,2,2C,2,207,Cluster 6,010100 1,010100,Precinct 17,38.9031320626,-77.0365410195,DOWNTOWN,2024/04/13 13:15:00+00,2024/04/13 13:20:00+00,679971425,
397228.920000002,138182.190000001,24005453,2024/01/12 10:43:13+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1600 - 1617 BLOCK OF 14TH STREET NW,397228.92,138182.19,2,2F,3,301,Cluster 7,005202 3,005202,Precinct 16,38.9114982891,-77.0319506953,,2024/01/11 19:11:00+00,2024/01/11 20:39:00+00,679971426,
397519.75,141317.359999999,24100996,2024/07/02 18:50:29+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF SHEPHERD STREET NW,397519.75,141317.36,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,38.939741759,-77.0286087392,,2024/07/02 15:12:00+00,2024/07/02 16:21:00+00,679971427,
397789.729999997,137976.32,24104090,2024/07/07 21:35:00+00,EVENING,OTHERS,THEFT F/AUTO,923 - 999 BLOCK OF P STREET NW,397789.73,137976.32,2,2G,3,307,Cluster 7,004901 3,004901,Precinct 129,38.9096453312,-77.0254838649,,2024/07/06 20:10:00+00,2024/07/06 22:27:00+00,679971428,
399930.5,143088.280000001,24107881,2024/07/14 23:39:07+00,EVENING,OTHERS,THEFT/OTHER,5500 - 5529 BLOCK OF SOUTH DAKOTA AVENUE NE,399930.5,143088.28,4,4B,,,Cluster 19,009507 1,009507,Precinct 65,38.9556981975,-77.0008018355,,2024/07/14 19:03:00+00,2024/07/14 20:56:00+00,679971460,
397823.780000001,141376.73,24108025,2024/07/15 02:17:36+00,EVENING,OTHERS,THEFT/OTHER,4000 - 4099 BLOCK OF GEORGIA AVENUE NW,397823.78,141376.73,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,38.940277387,-77.0251020575,,2024/07/15 01:00:00+00,2024/07/15 01:51:00+00,679971461,
406242.560000002,137580.98,24078911,2024/05/26 00:26:40+00,EVENING,OTHERS,BURGLARY,5022 - 5048 BLOCK OF MEADE STREET NE,406242.56,137580.98,7,7C,6,602,Cluster 31,007806 1,007806,Precinct 93,38.9060645831,-76.9280284383,,2024/05/25 23:04:00+00,2024/05/26 00:04:00+00,679971465,
404541.469999999,136535.379999999,24044863,2024/03/25 18:25:55+00,DAY,OTHERS,THEFT F/AUTO,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,404541.47,136535.38,7,7F,6,602,Cluster 30,007803 1,007803,Precinct 99,38.8966558827,-76.9476475094,,2024/03/25 04:30:00+00,2024/03/25 16:00:00+00,679971467,
397660.509999998,143267.52,24021137,2024/02/10 18:24:45+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF LONGFELLOW STREET NW,397660.51,143267.52,4,4D,4,403,Cluster 18,002101 1,002101,Precinct 58,38.9573097256,-77.0269917774,,2024/02/10 14:36:00+00,2024/02/10 15:48:00+00,679971468,
402651.75,133517.16,24025990,2024/02/19 19:54:13+00,DAY,OTHERS,THEFT F/AUTO,2512 - 2699 BLOCK OF R STREET SE,402651.75,133517.16,7,7B,6,607,Cluster 34,007604 1,007604,Precinct 111,38.869474327,-76.96944319,,2024/02/19 18:09:00+00,2024/02/19 18:50:00+00,679971469,
397655.479999997,139819.84,24026549,2024/02/21 16:40:55+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2800 - 2899 BLOCK OF 11TH STREET NW,397655.48,139819.84,1,1A,3,304,Cluster 2,003500 1,003500,Precinct 37,38.9262520173,-77.0270380294,,2024/02/20 01:30:00+00,2024/02/20 18:00:00+00,679971470,
396412.810000002,137579.030000001,24028557,2024/02/24 09:12:44+00,MIDNIGHT,OTHERS,THEFT/OTHER,1200 - 1219 BLOCK OF CONNECTICUT AVENUE NW,396412.81,137579.03,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 17,38.9060618647,-77.0413573339,GOLDEN TRIANGLE,2024/02/24 08:06:00+00,2024/02/24 08:30:00+00,679971471,
398010.079999998,138818.940000001,24081115,2024/05/29 19:11:36+00,EVENING,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,38.917236462,-77.0229457261,,2024/05/29 17:29:00+00,2024/05/29 17:33:00+00,679971474,
397281.240000002,140197.68,24002039,2024/01/04 23:31:21+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF KENYON STREET NW,397281.24,140197.68,1,1A,3,302,Cluster 2,003000 1,003000,Precinct 39,38.9296546396,-77.031355425,,2024/01/04 23:11:00+00,2024/01/04 23:31:00+00,679971475,
400063.200000003,142880.960000001,24012516,2024/01/26 02:08:55+00,EVENING,OTHERS,THEFT F/AUTO,400 - 499 BLOCK OF INGRAHAM STREET NE,400063.2,142880.96,5,5A,4,406,Cluster 19,009508 2,009508,Precinct 66,38.9538306043,-76.999270868,,2024/01/25 01:30:00+00,2024/01/25 16:30:00+00,679971505,
398477.729999997,137319.93,24037256,2024/03/17 02:39:51+00,EVENING,OTHERS,THEFT/OTHER,400 - 497 BLOCK OF L STREET NW,398477.73,137319.93,6,6E,1,101,Cluster 8,004703 2,004703,Precinct 1,38.9037338029,-77.0175499408,MOUNT VERNON TRIANGLE CID,2024/03/02 17:00:00+00,2024/03/02 17:05:00+00,679971507,
403343.965400003,134621.2313,24114576,2024/07/26 21:31:32+00,EVENING,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF 32ND STREET SE,403343.965441056,134621.231258359,7,7B,6,605,Cluster 34,007709 1,007709,Precinct 132,38.8794178806,-76.9614612399,,2024/07/26 20:10:00+00,2024/07/26 21:00:00+00,679971509,
403920.9652,136428.2643,24021650,2024/02/11 18:28:28+00,DAY,OTHERS,THEFT F/AUTO,500 - 599 BLOCK OF 36TH STREET NE,403920.965217592,136428.264316036,7,7D,6,603,Cluster 32,009604 2,009604,Precinct 101,38.8956939323,-76.9548010834,,2024/02/10 05:00:00+00,,679971512,
399886.829999998,136928.010000002,24139753,2024/09/10 19:26:40+00,EVENING,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF H STREET NE,399886.83,136928.01,6,6C,1,104,Cluster 25,010602 3,010602,Precinct 83,38.9002045591,-77.0013046493,,2024/09/10 17:25:00+00,2024/09/10 18:00:00+00,679971515,
404691.240000002,137003.289999999,24018708,2024/02/06 09:39:31+00,MIDNIGHT,OTHERS,THEFT/OTHER,740 - 899 BLOCK OF KENILWORTH AVENUE NE,404691.24,137003.29,7,7D,6,601,Cluster 30,009602 2,009602,Precinct 100,38.9008701974,-76.9459178177,,2024/02/06 09:06:00+00,,679971520,
404600.899899997,136168.3774,24021728,2024/02/11 19:05:06+00,DAY,OTHERS,THEFT/OTHER,300 - 499 BLOCK OF 40TH STREET NE,404600.899906223,136168.377435795,7,7F,6,603,Cluster 32,009603 2,009603,Precinct 102,38.8933494806,-76.9469648801,,2024/02/11 16:41:00+00,2024/02/11 18:40:00+00,679971521,
396104.875,138583.343800001,24091608,2024/06/16 15:52:05+00,DAY,OTHERS,THEFT/OTHER,20TH STREET NW AND FLORIDA AVENUE NW,396104.87500234,138583.34377404,2,2B,3,303,Cluster 1,004202 2,004202,Precinct 14,38.9151077541,-77.044913266,,2024/06/16 15:00:00+00,2024/06/16 16:00:00+00,679971523,
401747.939999998,136474.120000001,20201341,2024/12/30 20:40:12+00,EVENING,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF E STREET NE,401747.94,136474.12,7,7D,5,507,Cluster 25,007901 2,007901,Precinct 81,38.8961140235,-76.9798505081,,2024/12/29 20:00:00+00,2024/12/29 20:30:00+00,679971608,
394459.18,141888.039999999,24136438,2024/09/05 00:29:48+00,EVENING,OTHERS,THEFT/OTHER,4227 - 4399 BLOCK OF CONNECTICUT AVENUE NW,394459.18,141888.04,3,3F,2,203,Cluster 12,001303 1,001303,Precinct 34,38.9448686362,-77.0639158491,,2024/09/04 17:00:00+00,2024/09/04 17:15:00+00,679971622,
397896.600000001,141676.199999999,24195252,2024/12/18 03:04:06+00,EVENING,OTHERS,THEFT F/AUTO,800 - 899 BLOCK OF VARNUM STREET NW,397896.6,141676.2,4,4C,4,407,Cluster 18,002400 3,002400,Precinct 46,38.9429752765,-77.0242630183,,2024/12/17 20:30:00+00,2024/12/17 22:30:00+00,679971627,
400616.909999996,137337.370000001,24099921,2024/06/30 17:02:25+00,DAY,OTHERS,THEFT/OTHER,908 - 1006 BLOCK OF FLORIDA AVENUE NE,400616.91,137337.37,5,5D,5,506,Cluster 23,008802 3,008802,Precinct 77,38.9038920102,-76.9928877545,,2024/06/30 13:30:00+00,2024/06/30 14:00:00+00,679971734,
398315.479999997,138743.940000001,24100032,2024/06/30 21:11:53+00,EVENING,OTHERS,THEFT F/AUTO,500 - 599 BLOCK OF U STREET NW,398315.48,138743.94,1,1B,3,306,Cluster 3,003400 3,003400,Precinct 37,38.9165614756,-77.0194239811,,2024/06/30 14:00:00+00,2024/06/30 19:10:00+00,679971735,
397991.630000003,140078.370000001,24201984,2024/12/31 18:42:31+00,DAY,OTHERS,THEFT/OTHER,3000 - 3099 BLOCK OF GEORGIA AVENUE NW,397991.63,140078.37,1,1E,4,409,Cluster 2,003200 4,003200,Precinct 38,38.928581769,-77.0231621573,,2024/12/31 18:00:00+00,2024/12/31 18:07:00+00,679971777,
397717.799999997,144667.690000001,24196692,2024/12/21 01:15:17+00,EVENING,OTHERS,THEFT F/AUTO,850 - 999 BLOCK OF VAN BUREN STREET NW,397717.8,144667.69,4,4B,4,401,Cluster 17,010300 1,010300,Precinct 63,38.9699229576,-77.0263354565,,2024/12/20 15:52:00+00,2024/12/20 16:48:00+00,679971778,
401112.75,138391.390000001,24134573,2024/09/01 08:23:54+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1900 - 1999 BLOCK OF KENDALL STREET NE,401112.75,138391.39,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9133864974,-76.9871695957,,2024/09/01 06:53:00+00,2024/09/01 07:55:00+00,679971787,
393453.340000004,143798.629999999,24043919,2024/03/23 20:15:23+00,EVENING,OTHERS,THEFT F/AUTO,3800 - 3899 BLOCK OF LEGATION STREET NW,393453.34,143798.63,3,3/4G,2,201,Cluster 10,001100 1,001100,Precinct 32,38.9620728177,-77.0755368974,,2024/03/15 17:00:00+00,2024/03/23 19:00:00+00,679971789,
394088.460000001,138708.719999999,24044528,2024/03/25 01:52:05+00,EVENING,OTHERS,THEFT/OTHER,1851 - 2008 BLOCK OF WISCONSIN AVENUE NW,394088.46,138708.72,2,2E,2,206,Cluster 4,000102 1,000102,Precinct 5,38.9162259346,-77.0681648844,,2024/03/24 22:44:00+00,2024/03/24 23:53:00+00,679971790,
397162.060000002,140182.43,24044017,2024/03/23 23:45:06+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2024/03/23 22:24:00+00,2024/03/24 00:00:00+00,679971794,
399695.420000002,134681.050000001,24045697,2024/03/27 00:07:18+00,EVENING,OTHERS,ROBBERY,800 - 899 BLOCK OF 2ND STREET SE,399695.42,134681.05,8,8F,1,106,Cluster 27,007203 3,007203,Precinct 131,38.879963057,-77.003510271,CAPITOL RIVERFRONT,2024/03/26 22:50:00+00,2024/03/26 22:55:00+00,679971795,
398469.82,134448.469999999,24059132,2024/04/20 16:14:38+00,DAY,OTHERS,THEFT/OTHER,900 - 1199 BLOCK OF 4TH STREET SW,398469.82,134448.47,6,6D,1,105,Cluster 9,010201 2,010201,Precinct 128,38.8778666066,-77.0176347386,SOUTHWEST,2024/04/20 15:22:00+00,2024/04/20 15:30:00+00,679971796,
397654.880000003,136665.079999998,24178797,2024/11/17 20:44:07+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 11TH STREET NW,397654.88,136665.08,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,38.8978328702,-77.0270341747,DOWNTOWN,2024/11/17 19:44:00+00,2024/11/17 20:17:00+00,679971797,
403932.759999998,135527.870000001,24070422,2024/05/11 08:28:05+00,MIDNIGHT,KNIFE,ASSAULT W/DANGEROUS WEAPON,MINNESOTA AVENUE SE AND B STREET SE,403932.7600016,135527.8700112,7,7B,6,603,Cluster 32,007708 1,007708,Precinct 107,38.8875827939,-76.954670273,,2024/05/11 02:06:00+00,2024/05/11 08:06:00+00,679971799,
399886.549999997,136784.489999998,24074565,2024/05/18 16:52:09+00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF G STREET NE,399886.55,136784.49,6,6C,1,104,Cluster 25,008301 1,008301,Precinct 84,38.8989116794,-77.0013078535,,2024/05/18 12:30:00+00,2024/05/18 14:27:00+00,679971800,
398130.479999997,134426.800000001,24121876,2024/08/09 11:01:38+00,DAY,OTHERS,MOTOR VEHICLE THEFT,640 - 659 BLOCK OF MAINE AVENUE SW,398130.48,134426.8,6,6D,1,103,Cluster 9,010202 5,010202,Precinct 142,38.8776707387,-77.0215454431,SOUTHWEST,2024/08/09 08:30:00+00,2024/08/09 10:10:00+00,679971806,
397228.939999998,137886.850000001,24038807,2024/03/14 18:48:01+00,DAY,OTHERS,THEFT/OTHER,14TH STREET NW AND RHODE ISLAND AVENUE NW,397228.93999538,137886.85001339,2,2F,2,208,Cluster 7,005203 2,005203,Precinct 16,38.9088377657,-77.031949273,,2024/03/14 18:07:00+00,2024/03/14 18:26:00+00,679971807,
399950.920000002,138510.600000001,24091974,2024/06/17 07:27:31+00,MIDNIGHT,GUN,ROBBERY,1800 - 1829 BLOCK OF 4TH STREET NE,399950.92,138510.6,5,5F,5,502,Cluster 21,008702 3,008702,Precinct 75,38.9144610842,-77.0005659184,,2024/06/17 04:16:00+00,2024/06/17 07:00:00+00,679971878,
396459.649999999,138822.23,24096749,2024/06/25 12:45:39+00,DAY,OTHERS,THEFT/OTHER,1731 - 1785 BLOCK OF FLORIDA AVENUE NW,396459.65,138822.23,1,1C,3,303,Cluster 1,003801 2,003801,Precinct 24,38.9172612211,-77.0408237172,ADAMS MORGAN,2024/06/25 12:20:00+00,2024/06/25 12:24:00+00,679971879,
399886.385200001,134826.361400001,24108510,2024/07/15 21:52:40+00,EVENING,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF G STREET SE,399886.385213848,134826.36140255,6,6B,1,106,Cluster 26,007000 1,007000,Precinct 90,38.8812721241,-77.0013094294,,2024/07/15 17:00:00+00,2024/07/15 19:30:00+00,679971880,
396275.520000003,139991.73,24011013,2024/01/23 06:03:50+00,MIDNIGHT,OTHERS,THEFT/OTHER,1828 - 1899 BLOCK OF HARVARD STREET NW,396275.52,139991.73,1,1D,3,302,Cluster 2,002702 4,002702,Precinct 39,38.9277956908,-77.0429532621,,2024/01/18 17:00:00+00,2024/01/22 17:00:00+00,679971934,
397900.75,138911.350000001,24005053,2024/01/11 01:04:37+00,EVENING,OTHERS,THEFT/OTHER,900 - 913 BLOCK OF FLORIDA AVENUE NW,397900.75,138911.35,1,1B,3,305,Cluster 3,004401 3,004401,Precinct 137,38.9180686673,-77.0242066905,,2024/01/11 00:10:00+00,2024/01/11 01:00:00+00,679971937,
397881.280000001,139901.280000001,24152895,2024/10/03 05:51:26+00,MIDNIGHT,OTHERS,ROBBERY,700 - 999 BLOCK OF HARVARD STREET NW,397881.28,139901.28,1,1E,3,304,Cluster 2,003500 1,003500,Precinct 37,38.9269862279,-77.0244342566,,2024/10/03 02:36:00+00,2024/10/03 05:00:00+00,679971941,
396773.490000002,138715.100000001,24193101,2024/12/14 00:06:02+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1900 - 1999 BLOCK OF NEW HAMPSHIRE AVENUE NW,396773.49,138715.1,2,2B,3,301,Cluster 6,004201 1,004201,Precinct 141,38.916297367,-77.0372043303,,2024/12/13 22:45:00+00,2024/12/13 23:12:00+00,679971945,
399281.5,139270.43,24114961,2024/07/27 14:41:09+00,DAY,OTHERS,BURGLARY,1 - 99 BLOCK OF BRYANT STREET NE,399281.5,139270.43,5,5E,5,502,Cluster 21,009203 1,009203,Precinct 135,38.9213055906,-77.0082854812,,2024/07/27 13:37:00+00,2024/07/27 14:00:00+00,679972091,
397843.25,140228.850000001,24423756,2024/10/15 12:42:03+00,DAY,OTHERS,THEFT/OTHER,700 - 999 BLOCK OF KENYON STREET NW,397843.25,140228.85,1,1E,4,409,Cluster 2,003100 1,003100,Precinct 38,38.9299369878,-77.024873869,,2024/10/09 13:00:00+00,2024/10/09 14:00:00+00,679972094,
400234.660899997,134688.1745,24094312,2024/06/21 10:49:28+00,MIDNIGHT,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF I STREET SE,400234.660862171,134688.174522421,6,6B,1,106,Cluster 26,007000 1,007000,Precinct 90,38.8800272589,-76.9972955415,,2024/06/21 01:30:00+00,2024/06/21 08:00:00+00,679972095,
397610.109999999,137008.120000001,24024587,2024/02/17 00:51:31+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW YORK AVENUE NW,397610.11,137008.12,2,2C,2,209,Cluster 8,010100 2,010100,Precinct 129,38.9009229772,-77.0275514697,DOWNTOWN,2024/02/17 00:30:00+00,2024/02/17 00:40:00+00,679972101,
398905.18,143187.079999998,24024638,2024/02/17 20:34:48+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF KENNEDY STREET NW,398905.18,143187.08,4,4B,4,406,Cluster 17,002102 3,002102,Precinct 57,38.9565875344,-77.0126313162,,2024/02/17 02:06:00+00,2024/02/17 02:39:00+00,679972102,
398099.299999997,137916.59,24076507,2024/05/22 02:03:52+00,EVENING,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF 7TH STREET NW,398099.3,137916.59,2,2G,3,307,Cluster 7,004901 2,004901,Precinct 18,38.9091079868,-77.0219144344,,2024/05/22 00:37:00+00,2024/05/22 00:46:00+00,679972103,
395892.729999997,136464.350000001,24098987,2024/06/29 01:18:06+00,EVENING,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF E STREET NW,395892.73,136464.35,2,2A,2,207,Cluster 5,010800 3,010800,Precinct 2,38.8960181546,-77.0473467599,,2024/06/29 00:34:00+00,2024/06/29 01:15:00+00,679972106,
397645.350000001,139929.600000001,24128541,2024/08/23 00:16:14+00,EVENING,OTHERS,THEFT F/AUTO,2900 - 2999 BLOCK OF 11TH STREET NW,397645.35,139929.6,1,1A,3,302,Cluster 2,003100 1,003100,Precinct 37,38.9272407428,-77.0271552295,,2024/08/21 17:45:00+00,2024/08/21 18:02:00+00,679972109,
401821.935400002,133325.390099999,24129464,2024/08/23 04:00:00+00,MIDNIGHT,OTHERS,HOMICIDE,1800 - 1899 BLOCK OF 18TH STREET SE,401821.935423644,133325.390073157,8,8A,6,607,Cluster 34,007605 1,007605,Precinct 112,38.867748896,-76.9790058685,,2024/08/23 03:26:00+00,2024/08/23 11:14:00+00,679972110,
401730.755099997,135000.234900001,24423590,2024/10/10 10:21:28+00,MIDNIGHT,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF E STREET SE,401730.755135559,135000.234874711,7,7D,1,107,Cluster 26,006802 2,006802,Precinct 87,38.8828367475,-76.9800523203,,2024/10/02 18:40:00+00,2024/10/02 18:40:00+00,679972113,
400038.140000001,137846.690000001,24162535,2024/10/20 04:04:10+00,MIDNIGHT,GUN,ROBBERY,1250 - 1299 BLOCK OF 4TH STREET NE,400038.14,137846.69,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.9084803579,-76.9995602624,,2024/10/20 02:56:00+00,2024/10/20 04:04:00+00,679972123,
399765.600000001,137802.800000001,24422663,2024/07/30 05:01:12+00,MIDNIGHT,OTHERS,THEFT F/AUTO,200 - 299 BLOCK OF FLORIDA AVENUE NE,399765.6,137802.8,5,5F,5,501,Cluster 23,008702 3,008702,Precinct 75,38.9080849512,-77.0027025147,NOMA,2024/06/07 21:30:00+00,2024/06/10 02:30:00+00,679972130,
398098.850000001,136808.920000002,24004050,2024/01/09 02:25:21+00,EVENING,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF 7TH STREET NW,398098.85,136808.92,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,38.8991297051,-77.0219165566,DOWNTOWN,2024/01/08 21:45:00+00,2024/01/09 01:41:00+00,679972131,
397564.729999997,138552.27,24015890,2024/02/01 01:13:07+00,EVENING,OTHERS,ROBBERY,1800 - 1899 BLOCK OF 12TH STREET NW,397564.73,138552.27,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 137,38.9148330889,-77.0280801015,,2024/01/31 23:23:00+00,2024/02/01 00:00:00+00,679972142,
399489.779200003,134556.8836,24143880,2024/09/17 22:21:30+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,900 - 999 BLOCK OF 1ST STREET SE,399489.77916548,134556.883610299,6,8F,1,106,Cluster 27,007202 2,007202,Precinct 131,38.8788444223,-77.0058801803,CAPITOL RIVERFRONT,2024/09/17 21:33:00+00,2024/09/17 21:45:00+00,679972143,
397323.630000003,140626.09,24121410,2024/08/08 15:26:22+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3436 - 3473 BLOCK OF HOLMEAD PLACE NW,397323.63,140626.09,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 42,38.933514018,-77.0308682124,,2024/08/07 23:00:00+00,2024/08/08 11:45:00+00,679972144,
399351.719999999,137531.68,24170481,2024/11/02 21:00:21+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF M STREET NE,399351.72,137531.68,6,6E,5,501,Cluster 25,010603 2,010603,Precinct 144,38.9056424003,-77.007474088,NOMA,2024/11/02 15:45:00+00,2024/11/02 15:58:00+00,679972150,
400541.5,139301.399999999,24015725,2024/01/31 23:42:13+00,EVENING,OTHERS,THEFT/OTHER,2300 - 2499 BLOCK OF WASHINGTON PLACE NE,400541.5,139301.4,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9215847053,-76.9937555941,,2024/01/31 19:40:00+00,2024/01/31 20:00:00+00,679972158,
399531.539999999,134674.780000001,24423079,2024/09/06 21:21:19+00,EVENING,OTHERS,THEFT F/AUTO,800 - 899 BLOCK OF NEW JERSEY AVENUE SE,399531.54,134674.78,6,8F,1,106,Cluster 27,007202 3,007202,Precinct 131,38.8799065024,-77.0053989764,CAPITOL RIVERFRONT,2024/07/22 01:15:00+00,2024/07/22 03:15:00+00,679972163,
392853.329999998,142692.890000001,24423121,2024/09/12 16:42:06+00,DAY,OTHERS,THEFT/OTHER,4200 - 4299 BLOCK OF DAVENPORT STREET NW,392853.33,142692.89,3,3E,2,202,Cluster 11,001004 2,001004,Precinct 31,38.9521073489,-77.082448427,,2024/08/22 19:20:00+00,2024/08/22 19:40:00+00,679972164,
397430.659999996,136664.370000001,24423176,2024/09/18 18:02:00+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 13TH STREET NW,397430.66,136664.37,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,38.8978258475,-77.0296189448,DOWNTOWN,2024/08/25 21:14:00+00,2024/08/25 21:34:00+00,679972165,
397374.57,140361.210000001,24423374,2024/10/07 13:41:33+00,DAY,OTHERS,THEFT/OTHER,1300 - 1331 BLOCK OF PARK ROAD NW,397374.57,140361.21,1,1A,3,302,Cluster 2,002900 2,002900,Precinct 42,38.931128052,-77.030279677,,2024/09/30 03:00:00+00,2024/09/30 12:00:00+00,679972166,
400134.449500002,134907.059999999,24423652,2024/10/11 13:22:36+00,DAY,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF 6TH STREET SE,400134.449534078,134907.059994624,6,6B,1,106,Cluster 26,007000 1,007000,Precinct 90,38.8819990853,-76.9984504309,,2024/10/03 16:30:00+00,2024/10/03 16:30:00+00,679972167,
400246.539999999,139229.039999999,24040557,2024/03/17 21:32:12+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,400246.54,139229.04,5,5F,5,502,Cluster 21,009204 2,009204,Precinct 74,38.9209329952,-76.9971570051,,2024/03/17 13:15:00+00,2024/03/17 16:45:00+00,679972168,
401604.883500002,133761.861299999,24201847,2024/12/31 12:13:58+00,DAY,OTHERS,THEFT F/AUTO,1600 - 1699 BLOCK OF FAIRLAWN AVENUE SE,401604.883455442,133761.861273562,8,8A,6,607,Cluster 34,007601 4,007601,Precinct 140,38.8716812286,-76.9815059358,,2024/12/31 10:46:00+00,2024/12/31 12:00:00+00,679972181,
398187.030000001,137264.170000002,24202072,2024/12/31 21:22:49+00,EVENING,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF NEW YORK AVENUE NW,398187.03,137264.17,2,2G,3,308,Cluster 8,004802 2,004802,Precinct 18,38.9032309456,-77.0209012146,,2024/12/31 06:42:00+00,2024/12/31 21:20:00+00,679972182,
401795.280000001,131358.350000001,24420704,2024/02/23 05:21:48+00,MIDNIGHT,OTHERS,THEFT/OTHER,1800 - 1819 BLOCK OF TOBIAS DRIVE SE,401795.28,131358.35,8,8C,7,704,Cluster 38,007404 1,007404,Precinct 117,38.8500290234,-76.9793181537,,2024/02/17 00:45:00+00,2024/02/17 00:50:00+00,679972183,
399886.385200001,134826.361400001,24016985,2024/02/03 02:55:14+00,EVENING,OTHERS,THEFT F/AUTO,300 - 399 BLOCK OF G STREET SE,399886.385213848,134826.36140255,6,6B,1,106,Cluster 26,007000 1,007000,Precinct 90,38.8812721241,-77.0013094294,,2024/02/03 00:20:00+00,2024/02/03 01:33:00+00,679972197,
395708.299999997,136984.039999999,24027716,2024/03/07 00:28:07+00,EVENING,OTHERS,THEFT/OTHER,2200 - 2299 BLOCK OF I STREET NW,395708.3,136984.04,2,2A,2,207,Cluster 5,010800 1,010800,Precinct 2,38.900698828,-77.0494760323,,2024/02/22 21:55:00+00,2024/02/22 22:01:00+00,679972201,
397068.32,140306.489999998,24174282,2024/11/09 20:00:17+00,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF PARK ROAD NW,397068.32,140306.49,1,1A,,302,Cluster 2,002802 1,002802,Precinct 41,38.930634149,-77.0338114933,,2024/11/09 15:14:00+00,2024/11/09 18:21:00+00,679972202,
397824.259999998,139076.399999999,24108449,2024/07/16 13:35:41+00,DAY,OTHERS,THEFT/OTHER,944 - 967 BLOCK OF FLORIDA AVENUE NW,397824.26,139076.4,1,1B,3,305,Cluster 3,003500 2,003500,Precinct 37,38.9195553057,-77.0250892284,,2024/07/15 14:30:00+00,2024/07/15 19:00:00+00,679972204,
